12656868.312734326,2513954.044675701,3.11792598893275,0.0,0,3,0.2,2.8821936066113403,-0.002520556570922877,2.8796730500404175,speed,w,-0.03780834856384315,0.03780834856384315
12656868.306055157,2513953.7048519263,3.0995825784942896,0.0,0,3,0.2,2.86385019617288,-0.007378766805943603,2.856471429366936,speed,w,-0.11068150208915405,0.11068150208915405
12656868.27265931,2513953.379437645,3.0832462966956227,0.0,0,3,0.2,2.847513914374213,-0.01028076365849025,2.837233150715723,speed,w,-0.15421145487735374,0.15421145487735374
12656868.2748857,2513953.052822581,3.0770329245585226,0.0,0,3,0.2,2.841300542237113,-0.015510593953261256,2.8257899482838518,speed,w,-0.2326589092989188,0.2326589092989188
12656868.279338477,2513952.737014636,3.072372895455698,0.0,0,3,0.2,2.843408890051995,-0.002544683600874261,2.8408642064511205,speed,w,-0.03817025401311391,0.2326589092989188
12656868.310507936,2513952.1041979785,3.0448665064442673,0.0,0,3,0.2,2.815902501040564,-0.014143721404759913,2.8017587796358043,speed,w,-0.2121558210713987,0.2326589092989188
12656868.312734326,2513951.7211457803,3.0371870577354922,0.0,0,3,0.2,2.808223052331789,-0.020084330785061572,2.7881387215467273,speed,w,-0.30126496177592355,0.30126496177592355
12656868.317187104,2513951.419747348,3.032317589122428,0.0,0,3,0.2,2.803353583718725,-0.024933969218730256,2.7784196144999944,speed,w,-0.37400953828095385,0.37400953828095385
12656868.330545444,2513951.1231520837,3.0232767835970975,0.0,0,3,0.2,2.804166170148229,-0.002525744741789617,2.8016404254064398,speed,w,-0.037886171126844254,0.37400953828095385
12656868.356148927,2513950.8265568255,3.0036767360972014,0.0,0,3,0.2,2.784566122648333,-0.00848972799073242,2.7760763946576006,speed,w,-0.12734591986098628,0.37400953828095385
12656868.386205189,2513950.538367103,2.9801671510728376,0.0,0,3,0.2,2.7610565376239693,-0.014621663141628242,2.746434874482341,speed,w,-0.2193249471244236,0.37400953828095385
12656868.400676725,2513950.2369686933,2.9541093853405624,0.0,0,3,0.2,2.734998771891694,-0.019930861496430075,2.715067910395264,speed,w,-0.2989629224464511,0.37400953828095385
12656868.426280208,2513949.9727947908,2.928330872288606,0.0,0,3,0.2,2.716936508253702,-0.0025151369353382607,2.7144213713183634,speed,w,-0.037727054030073905,0.37400953828095385
12656868.45188369,2513949.7206287975,2.904489674706363,0.0,0,3,0.2,2.693095310671459,-0.007711394536831516,2.685383916134627,speed,w,-0.11567091805247273,0.37400953828095385
12656868.476373978,2513949.4732659715,2.8837202566076305,0.0,0,3,0.2,2.6723258925727262,-0.012767903373520212,2.659557989199206,speed,w,-0.19151855060280318,0.37400953828095385
12656868.494185096,2513949.225903147,2.872323256592108,0.0,0,3,0.2,2.660928892557204,-0.01738904640368316,2.6435398461535207,speed,w,-0.2608356960552474,0.37400953828095385
12656868.515335798,2513949.024170359,2.8742431187693014,0.0,0,3,0.2,2.6691380015078248,-0.0025026302707268195,2.666635371237098,speed,w,-0.03753945406090229,0.37400953828095385
12656868.514222603,2513948.7852130732,2.886146264267903,0.0,0,3,0.2,2.6810411470064266,-0.005674536030445508,2.6753666109759813,speed,w,-0.08511804045668261,0.37400953828095385
12656868.505317044,2513948.554661326,2.907282201509554,0.0,0,3,0.2,2.7021770842480772,-0.008223709104965513,2.6939533751431117,speed,w,-0.12335563657448269,0.37400953828095385
12656868.494185096,2513948.3277119487,2.932362582860713,0.0,0,3,0.2,2.7272574655992363,-0.010578654382235734,2.7166788112170006,speed,w,-0.15867981573353598,0.37400953828095385
12656868.480826756,2513948.0983609958,2.9572160714091122,0.0,0,3,0.2,2.7556792457127743,-0.002517577163495487,2.753161668549279,speed,w,-0.037763657452432306,0.37400953828095385
12656868.606617779,2513947.702100195,3.007516460451589,0.0,0,3,0.2,2.805979634755251,-0.016022020126891898,2.789957614628359,speed,w,-0.24033030190337845,0.37400953828095385
12656868.596599026,2513947.4823555723,3.0379026427288096,0.0,0,3,0.2,2.8363658170324717,-0.01830011803365224,2.8180656989988195,speed,w,-0.2745017705047836,0.37400953828095385
12656868.582127495,2513947.273418066,3.071988923020259,0.0,0,3,0.2,2.8704520973239207,-0.02014315114723241,2.850308946176688,speed,w,-0.3021472672084861,0.37400953828095385
12656868.732408805,2513946.9167833617,3.1421511589504316,0.0,0,3,0.2,2.95051547675184,-0.0024836858090599837,2.94803179094278,speed,w,-0.037255287135899755,0.37400953828095385
